agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kernel-Mode Driver Elevation of Privilege Vulnerability,High,CVE-2024-43640
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Themes Spoofing Vulnerability,Medium,CVE-2024-21320
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Mobile Broadband Driver Remote Code Execution Vulnerability,Medium,CVE-2024-43525
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-28896
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2024-20661
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kernel Security Feature Bypass Vulnerability,Medium,CVE-2024-21362
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows USB Video Class System Driver Elevation of Privilege Vulnerability,Medium,CVE-2024-43637
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Core Messaging Elevation of Privileges Vulnerability,High,CVE-2025-21184
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Sensitive data storage in improperly locked memory in Microsoft Streaming Service allows an unauthorized attacker to deny service over a network.,Medium,CVE-2025-27471
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kernel Elevation of Privilege Vulnerability,High,CVE-2024-30068
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-26194
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows LDAP - Lightweight Directory Access Protocol allows an unauthorized attacker to execute code over a network.,High,CVE-2025-26670
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21361
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,BitLocker Security Feature Bypass Vulnerability,Medium,CVE-2024-20666
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Secure Boot Security Feature Bypass Vulnerability,Medium,CVE-2024-28923
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Imaging Component Remote Code Execution Vulnerability,High,CVE-2024-38060
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Double free in Microsoft Wireless Provisioning System allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62219
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Secure Boot Security Feature Bypass Vulnerability,Medium,CVE-2024-26168
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21350
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows DWM Core Library Information Disclosure  Vulnerability,Medium,CVE-2024-26172
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows OLE Remote Code Execution Vulnerability,High,CVE-2024-38152
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Local Security Authority Subsystem Service Information Disclosure Vulnerability,Medium,CVE-2024-20692
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21409
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Layer-2 Bridge Network Driver Denial of Service Vulnerability,High,CVE-2024-38145
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Win32k Elevation of Privilege Vulnerability,High,CVE-2024-43636
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Integer underflow (wrap or wraparound) in Windows MBT Transport driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-47996
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Win32k Elevation of Privilege Vulnerability,High,CVE-2024-38059
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Workstation Service Elevation of Privilege Vulnerability,High,CVE-2024-38050
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Group Policy Elevation of Privilege Vulnerability,High,CVE-2024-20657
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Kernel allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62215
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft AllJoyn API Denial of Service Vulnerability,High,CVE-2024-20687
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,External control of file name or path in Windows Core Shell allows an unauthorized attacker to perform spoofing over a network.,Medium,CVE-2025-59244
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2024-43627
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Pragmatic General Multicast (PGM) Remote Code Execution Vulnerability,High,CVE-2024-21357
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Insertion of sensitive information into log file in Windows License Manager allows an authorized attacker to disclose information locally.,Medium,CVE-2025-62208
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows USB Video Class System Driver Elevation of Privilege Vulnerability,Medium,CVE-2024-43638
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Lightweight Directory Access Protocol (LDAP) Client Remote Code Execution Vulnerability,High,CVE-2024-49124
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Stack-based buffer overflow in Microsoft Virtual Hard Drive allows an authorized attacker to elevate privileges locally.,High,CVE-2025-26688
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21246
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-30023
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-26210
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows NTFS allows an unauthorized attacker to disclose information locally.,Medium,CVE-2025-27742
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Null pointer dereference in Windows DirectX allows an authorized attacker to deny service locally.,Medium,CVE-2025-62463
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Mobile Broadband Driver Remote Code Execution Vulnerability,Medium,CVE-2024-30002
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Buffer over-read in Storport.sys Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-59192
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Cleartext transmission of sensitive information in Windows Hello allows an unauthorized attacker to bypass a security feature locally.,High,CVE-2025-53139
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Kernel Streaming Service Driver Elevation of Privilege Vulnerability,High,CVE-2024-38244
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Local Security Authority (LSA) Server Information Disclosure Vulnerability,Medium,CVE-2024-38118
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Remote Access Connection Manager Information Disclosure Vulnerability,Medium,CVE-2024-28902
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Hyper-V Denial of Service Vulnerability,Medium,CVE-2024-20699
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Fast FAT Driver allows an unauthorized attacker to elevate privileges locally.,High,CVE-2025-49721
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Wireless Wide Area Network Service (WwanSvc) Information Disclosure Vulnerability,Medium,CVE-2024-49098
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,High,CVE-2024-49118
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Win32K - GRFX allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49727
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Common Log File System Driver Elevation of Privilege Vulnerability,High,CVE-2024-29996
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Mobile Broadband Driver Remote Code Execution Vulnerability,Medium,CVE-2024-29998
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kernel Elevation of Privilege Vulnerability,High,CVE-2024-26173
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing Information Disclosure Vulnerability,Medium,CVE-2024-38017
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Remote Access Connection Manager Information Disclosure Vulnerability,Medium,CVE-2024-26255
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper validation of specified type of input in Windows Authentication Methods allows an authorized attacker to elevate privileges locally.,High,CVE-2025-59275
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Automated recognition mechanism with inadequate detection or handling of adversarial input perturbations in Windows Hello allows an unauthorized attacker to perform spoofing locally.,Medium,CVE-2025-26644
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Notification allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49726
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows CoreMessaging Information Disclosure  Vulnerability,Medium,CVE-2024-20694
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kernel-Mode Driver Elevation of Privilege Vulnerability,High,CVE-2024-38185
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use of uninitialized resource in Windows DWM Core Library allows an authorized attacker to disclose information locally.,Medium,CVE-2025-33052
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21406
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft WDAC SQL Server ODBC Driver Remote Code Execution Vulnerability,High,CVE-2024-26214
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing Information Disclosure Vulnerability,Medium,CVE-2024-20660
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kerberos Security Feature Bypass Vulnerability,High,CVE-2024-20674
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper link resolution before file access ('link following') in Windows Installer allows an authorized attacker to disclose information locally.,Medium,CVE-2025-29837
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Remote Access Connection Manager Information Disclosure Vulnerability,Medium,CVE-2024-30069
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Message Queuing Information Disclosure Vulnerability,Medium,CVE-2024-20664
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Routing and Remote Access Service (RRAS) Remote Code Execution Vulnerability,High,CVE-2024-26200
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21302
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Distributed Transaction Coordinator Remote Code Execution Vulnerability,Medium,CVE-2024-38049
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kernel Remote Code Execution Vulnerability,Medium,CVE-2024-21341
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Remote Desktop Gateway Service allows an unauthorized attacker to execute code over a network.,High,CVE-2025-29967
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Text Services Framework Elevation of Privilege Vulnerability,High,CVE-2024-21417
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Mobile Broadband Driver Denial of Service Vulnerability,Medium,CVE-2024-43537
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Task Scheduler Elevation of Privilege Vulnerability,High,CVE-2024-49039
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21243
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.,Medium,CVE-2025-24054
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows libarchive Remote Code Execution Vulnerability,High,CVE-2024-20696
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Scripting Engine Memory Corruption Vulnerability,High,CVE-2024-38178
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Mobile Broadband Driver Elevation of Privilege Vulnerability,Medium,CVE-2024-49077
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows SmartScreen Spoofing Vulnerability,Medium,CVE-2025-21314
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability,High,CVE-2024-38193
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Buffer over-read in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-62473
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,DCOM Remote Cross-Session Activation Elevation of Privilege Vulnerability,High,CVE-2024-38061
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,High,CVE-2025-58718
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Workspace Broker allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49665
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Telephony Service allows an unauthorized attacker to execute code over a network.,High,CVE-2025-21221
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-37981
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Installer Elevation of Privilege Vulnerability,High,CVE-2024-21436
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Cryptographic Services Security Feature Bypass Vulnerability,High,CVE-2024-26228
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft ODBC Driver Remote Code Execution Vulnerability,High,CVE-2024-21440
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Message Queuing Client (MSMQC) Information Disclosure,Medium,CVE-2024-20680
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kernel Information Disclosure Vulnerability,Medium,CVE-2024-38041
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Remote Access Point-to-Point Protocol (PPP) EAP-TLS allows an authorized attacker to elevate privileges locally.,High,CVE-2025-50159
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,BitLocker Security Feature Bypass Vulnerability,Medium,CVE-2024-43513
